Contigs id(VIRUS)	Host taxid	pmid	evidence
Gammaproteobacteria_gi_520893753	1284803	26200428	VirSorter
Gammaproteobacteria_gi_520893834_6160_25170	1284803	26200428	VirSorter
Gammaproteobacteria_gi_520893891	1284803	26200428	VirSorter
Gammaproteobacteria_gi_520893939	1284803	26200428	VirSorter
Gammaproteobacteria_gi_520891282	1284800	26200428	VirSorter
Gammaproteobacteria_gi_520891446	1284800	26200428	VirSorter
Gammaproteobacteria_gi_520891788	1284800	26200428	VirSorter
Gammaproteobacteria_gi_520900328_109269_144391	1284792	26200428	VirSorter
Gammaproteobacteria_gi_520900328_6160_25014	1284792	26200428	VirSorter
Gammaproteobacteria_gi_520900765	1284792	26200428	VirSorter
Gammaproteobacteria_gi_520901075_17_26731	1284792	26200428	VirSorter
Gammaproteobacteria_gi_520884721_0_26722	1284793	26200428	VirSorter
Gammaproteobacteria_gi_520885175	1284793	26200428	VirSorter
Gammaproteobacteria_gi_520885345_0_35118	1284793	26200428	VirSorter
Gammaproteobacteria_gi_520885553_188_19198	1284793	26200428	VirSorter
Gammaproteobacteria_gi_520885951_109269_144391	1284794	26200428	VirSorter
Gammaproteobacteria_gi_520885951_6160_25014	1284794	26200428	VirSorter
Gammaproteobacteria_gi_520886014	1284794	26200428	VirSorter
Gammaproteobacteria_gi_520886619_8_26731	1284794	26200428	VirSorter
Gammaproteobacteria_gi_523671585	1284812	26200428	VirSorter
Gammaproteobacteria_gi_520886923_109275_144397	1284795	26200428	VirSorter
Gammaproteobacteria_gi_520886923_6166_25020	1284795	26200428	VirSorter
Gammaproteobacteria_gi_520887479_8_26731	1284795	26200428	VirSorter
Gammaproteobacteria_gi_520887640	1284795	26200428	VirSorter
Gammaproteobacteria_gi_520887690	1284795	26200428	VirSorter
Gammaproteobacteria_gi_469921921	1236102	26200428	VirSorter
Gammaproteobacteria_gi_469921988	1236102	26200428	VirSorter
Gammaproteobacteria_gi_523676632_6160_25170	1284824	26200428	VirSorter
Gammaproteobacteria_gi_523676724_83912_119034	1284824	26200428	VirSorter
Gammaproteobacteria_gi_523676744	1284824	26200428	VirSorter
Gammaproteobacteria_gi_523676810	1284824	26200428	VirSorter
Gammaproteobacteria_gi_523676817_85541_112264	1284824	26200428	VirSorter
Gammaproteobacteria_gi_523676859	1284825	26200428	VirSorter
Gammaproteobacteria_gi_523676893	1284825	26200428	VirSorter
Gammaproteobacteria_gi_523676962_85541_112264	1284825	26200428	VirSorter
Gammaproteobacteria_gi_523677034_6161_25015	1284825	26200428	VirSorter
Gammaproteobacteria_gi_523677044	1284825	26200428	VirSorter
Gammaproteobacteria_gi_523677075	1284825	26200428	VirSorter
Gammaproteobacteria_gi_523677089	1284826	26200428	VirSorter
Gammaproteobacteria_gi_523677101	1284826	26200428	VirSorter
Gammaproteobacteria_gi_523677110	1284826	26200428	VirSorter
Gammaproteobacteria_gi_523677257	1284826	26200428	VirSorter
Gammaproteobacteria_gi_523677481	1284829	26200428	VirSorter
Gammaproteobacteria_gi_523677568	1284829	26200428	VirSorter
Gammaproteobacteria_gi_523677723	1284829	26200428	VirSorter
Gammaproteobacteria_gi_523680227	1284829	26200428	VirSorter
Gammaproteobacteria_gi_523680304	1284830	26200428	VirSorter
Gammaproteobacteria_gi_523680324	1284830	26200428	VirSorter
Gammaproteobacteria_gi_523680408	1284830	26200428	VirSorter
Gammaproteobacteria_gi_523680448	1284830	26200428	VirSorter
Gammaproteobacteria_gi_523680493	1284830	26200428	VirSorter
Gammaproteobacteria_gi_523687123	1284827	26200428	VirSorter
Gammaproteobacteria_gi_523687137	1284827	26200428	VirSorter
Gammaproteobacteria_gi_523687165	1284827	26200428	VirSorter
Gammaproteobacteria_gi_523687229	1284827	26200428	VirSorter
Gammaproteobacteria_gi_523677356	1284828	26200428	VirSorter
Gammaproteobacteria_gi_523677363	1284828	26200428	VirSorter
Gammaproteobacteria_gi_523677370	1284828	26200428	VirSorter
Gammaproteobacteria_gi_523677379	1284828	26200428	VirSorter
Gammaproteobacteria_gi_523680552	1284831	26200428	VirSorter
Gammaproteobacteria_gi_523680662	1284831	26200428	VirSorter
Gammaproteobacteria_gi_523680690_0_35117	1284831	26200428	VirSorter
Gammaproteobacteria_gi_523680749_6160_25170	1284831	26200428	VirSorter
Gammaproteobacteria_gi_523680764_85541_112264	1284831	26200428	VirSorter
Gammaproteobacteria_gi_523680801	1284832	26200428	VirSorter
Gammaproteobacteria_gi_523680904	1284832	26200428	VirSorter
Gammaproteobacteria_gi_523680927	1284832	26200428	VirSorter
Gammaproteobacteria_gi_523680947	1284832	26200428	VirSorter
Gammaproteobacteria_gi_290512895_83197_126411	469608	26200428	VirSorter
Gammaproteobacteria_gi_365149417_299894_322488	665944	26200428	VirSorter
Gammaproteobacteria_gi_507091347_2161232_2221557	1182695	26200428	VirSorter
Gammaproteobacteria_gi_330017557	749535	26200428	VirSorter
Gammaproteobacteria_gi_330024090_22_26158	749535	26200428	VirSorter
Gammaproteobacteria_gi_402842047_140304_156036	936565	26200428	VirSorter
Gammaproteobacteria_gi_547420840	1263083	26200428	VirSorter
Actinobacteria_gi_484176109	1179225	26200428	VirSorter
Tp1_64_MES_0-0d2_scaffold24461_1	1348245	27654921	blastn
Gammaproteobacteria_gi_407021224_1584342_1605274	1177180	26200428	VirSorter
Gammaproteobacteria_gi_407021225_2278261_2328024	1177180	26200428	VirSorter
Bacilli_gi_403048418	1033739	26200428	VirSorter
Bacilli_gi_403048419	1033739	26200428	VirSorter
Bacilli_gi_403048714	1033740	26200428	VirSorter
Gammaproteobacteria_gi_485099379_23168_31470	1122139	26200428	VirSorter
Alphaproteobacteria_gi_254505302	244592	26200428	VirSorter
Clostridia_gi_419719396	1095750	26200428	VirSorter
Clostridia_gi_336440810_359795_415074	658081	26200428	VirSorter
Clostridia_gi_512436394	397287	26200428	VirSorter
Clostridia_gi_331640230_194003_280818	665950	26200428	VirSorter
Clostridia_gi_331640230_74256_106427	665950	26200428	VirSorter
Clostridia_gi_512436369	397288	26200428	VirSorter
Clostridia_gi_512436376	397288	26200428	VirSorter
Clostridia_gi_336423908_52859_71872	658085	26200428	VirSorter
Clostridia_gi_336423913	658085	26200428	VirSorter
Clostridia_gi_373121103_353147_435681	658087	26200428	VirSorter
Clostridia_gi_373121127_22643_57257	658087	26200428	VirSorter
Clostridia_gi_514231917	397290	26200428	VirSorter
Clostridia_gi_512436336	397291	26200428	VirSorter
Clostridia_gi_547737408	1262985	26200428	VirSorter
Clostridia_gi_547831345_16388_52509	1262983	26200428	VirSorter
Clostridia_gi_512438407	1235792	26200428	VirSorter
Clostridia_gi_512438408	1235792	26200428	VirSorter
Clostridia_gi_373471558	861454	26200428	VirSorter
Bacilli_gi_365822846	1046599	26200428	VirSorter
Bacilli_gi_315037230_1441600_1487975	695560	26200428	VirSorter
Bacilli_gi_417985231	1051651	26200428	VirSorter
Bacilli_gi_417986406_23033_40274	1051652	26200428	VirSorter
Bacilli_gi_417986451	1051652	26200428	VirSorter
Bacilli_gi_417987164	1051652	26200428	VirSorter
Bacilli_gi_417987185	1051652	26200428	VirSorter
Bacilli_gi_550915875	1378069	26200428	VirSorter
Bacilli_gi_417989998_17497_39738	1051653	26200428	VirSorter
Bacilli_gi_417991325	1051653	26200428	VirSorter
Bacilli_gi_417991437	1051653	26200428	VirSorter
Bacilli_gi_417991492	1051653	26200428	VirSorter
Bacilli_gi_417991541	1051653	26200428	VirSorter
Bacilli_gi_417991583	1051653	26200428	VirSorter
Bacilli_gi_417991622	1051653	26200428	VirSorter
Bacilli_gi_385821700_1035449_1070186	998820	26200428	VirSorter
Bacilli_gi_191636824_1043463_1078200	543734	26200428	VirSorter
Bacilli_gi_385818534_1045559_1080296	999378	26200428	VirSorter
Bacilli_gi_417995207	1051657	26200428	VirSorter
Bacilli_gi_418001443	1051659	26200428	VirSorter
Bacilli_gi_418002585	1051659	26200428	VirSorter
Bacilli_gi_418002624	1051659	26200428	VirSorter
Bacilli_gi_418002652	1051659	26200428	VirSorter
Bacilli_gi_418002674	1051659	26200428	VirSorter
Bacilli_gi_418002709	1051659	26200428	VirSorter
Bacilli_gi_418004195	1051660	26200428	VirSorter
Bacilli_gi_484215963	1051661	26200428	VirSorter
Bacilli_gi_484215987	1051661	26200428	VirSorter
Bacilli_gi_409995665_1041799_1076533	1215914	26200428	VirSorter
Bacilli_gi_420145258	1185325	26200428	VirSorter
Bacilli_gi_336232954_9022_28680	1423822	26200428	VirSorter
Bacilli_gi_336232955	1423822	26200428	VirSorter
Bacilli_gi_336232957	1423822	26200428	VirSorter
Bacilli_gi_575668271	1381118	26200428	VirSorter
Bacilli_gi_575668283	1381118	26200428	VirSorter
Bacilli_gi_293379989	679188	26200428	VirSorter
Bacilli_gi_293380154	679188	26200428	VirSorter
Bacilli_gi_312977117_201829_259634	440496	26200428	VirSorter
Bacilli_gi_423321503_348617_402292	883092	26200428	VirSorter
Bacilli_gi_551717241_407555_460919	575596	26200428	VirSorter
Bacilli_gi_262046743_72999_126896	575597	26200428	VirSorter
Bacilli_gi_262047904	575597	26200428	VirSorter
Bacilli_gi_262047917	575597	26200428	VirSorter
Bacilli_gi_564801365	1392007	26200428	VirSorter
Bacilli_gi_564802417	1392007	26200428	VirSorter
Bacilli_gi_564811070	1392007	26200428	VirSorter
Bacilli_gi_564812418	1392007	26200428	VirSorter
Bacilli_gi_564812632	1392007	26200428	VirSorter
Bacilli_gi_260663785	575599	26200428	VirSorter
Bacilli_gi_544941730	1381124	26200428	VirSorter
Bacilli_gi_566158812	1408443	26200428	VirSorter
Bacilli_gi_544904425	1346615	26200428	VirSorter
Bacilli_gi_116628683_612264_680268	324831	26200428	VirSorter
Bacilli_gi_523688505_5844_52726	1334627	26200428	VirSorter
Bacilli_gi_523688622	1334627	26200428	VirSorter
Bacilli_gi_377556631	1144300	26200428	VirSorter
Bacilli_gi_377556685	1144300	26200428	VirSorter
Bacilli_gi_395238799	1423751	26200428	VirSorter
Bacilli_gi_395239076	1423751	26200428	VirSorter
Bacilli_gi_556912837	1226333	26200428	VirSorter
Bacilli_gi_556912645	1226334	26200428	VirSorter
Bacilli_gi_395244000_0_26030	1423758	26200428	VirSorter
Bacilli_gi_309806790	879298	26200428	VirSorter
Bacilli_gi_309804985	879299	26200428	VirSorter
Bacilli_gi_312873770	879302	26200428	VirSorter
Bacilli_gi_325912757	928328	26200428	VirSorter
Bacilli_gi_238854975	596325	26200428	VirSorter
Bacilli_gi_544942779	1381119	26200428	VirSorter
Bacilli_gi_385824947_839554_883014	909954	26200428	VirSorter
Bacilli_gi_268318562_730561_765995	633699	26200428	VirSorter
Bacilli_gi_42518084_1292528_1330402	257314	26200428	VirSorter
Bacilli_gi_373466296_15209_60043	797516	26200428	VirSorter
Bacilli_gi_365822121	1046596	26200428	VirSorter
Bacilli_gi_365822134	1046596	26200428	VirSorter
Bacilli_gi_365822176	1046596	26200428	VirSorter
Bacilli_gi_420265149	1046596	26200428	VirSorter
Bacilli_gi_420265558	1046596	26200428	VirSorter
Bacilli_gi_420266791	1046596	26200428	VirSorter
Bacilli_gi_377832687	1130798	26200428	VirSorter
Bacilli_gi_312868614	908339	26200428	VirSorter
Bacilli_gi_312870611	908339	26200428	VirSorter
Bacilli_gi_519666216	1423780	26200428	VirSorter
Bacilli_gi_518732506	1256195	26200428	VirSorter
Bacilli_gi_511662364_0_15743	1256202	26200428	VirSorter
Bacilli_gi_511662431	1256202	26200428	VirSorter
Bacilli_gi_518717293	1256215	26200428	VirSorter
Bacilli_gi_518724447	1256215	26200428	VirSorter
Bacilli_gi_511739624	1256211	26200428	VirSorter
Bacilli_gi_518727579	1256216	26200428	VirSorter
Bacilli_gi_518727744	1256216	26200428	VirSorter
Bacilli_gi_518727829	1256216	26200428	VirSorter
Bacilli_gi_511664302	1256204	26200428	VirSorter
Bacilli_gi_511664517	1256204	26200428	VirSorter
Bacilli_gi_511750666	1256220	26200428	VirSorter
Bacilli_gi_511750775_22690_39175	1256220	26200428	VirSorter
Bacilli_gi_511750877	1256220	26200428	VirSorter
Bacilli_gi_511644305_4233_44878	1256196	26200428	VirSorter
Bacilli_gi_511644467	1256196	26200428	VirSorter
Bacilli_gi_511644714	1256196	26200428	VirSorter
Bacilli_gi_511751224	1256221	26200428	VirSorter
Bacilli_gi_511751261	1256221	26200428	VirSorter
Bacilli_gi_511751413	1256221	26200428	VirSorter
Bacilli_gi_511751733	1256221	26200428	VirSorter
Bacilli_gi_511699586	1256209	26200428	VirSorter
Bacilli_gi_511755028	1256225	26200428	VirSorter
Bacilli_gi_518697859_0_15863	1256214	26200428	VirSorter
Bacilli_gi_511645692	1256197	26200428	VirSorter
Bacilli_gi_511646053	1256197	26200428	VirSorter
Bacilli_gi_511646167	1256197	26200428	VirSorter
Bacilli_gi_511749509	1256219	26200428	VirSorter
Bacilli_gi_511715541	1256210	26200428	VirSorter
Bacilli_gi_511716556	1256210	26200428	VirSorter
Bacilli_gi_511746432	1256212	26200428	VirSorter
Bacilli_gi_511746486	1256212	26200428	VirSorter
Bacilli_gi_511746615	1256212	26200428	VirSorter
Bacilli_gi_511746626	1256212	26200428	VirSorter
Bacilli_gi_511647718	1256200	26200428	VirSorter
Bacilli_gi_511647753	1256200	26200428	VirSorter
Bacilli_gi_518737665	1256198	26200428	VirSorter
Bacilli_gi_511646970	1256199	26200428	VirSorter
Bacilli_gi_511666737	1256229	26200428	VirSorter
Bacilli_gi_511666764	1256229	26200428	VirSorter
Bacilli_gi_511666795	1256229	26200428	VirSorter
Bacilli_gi_511666806	1256229	26200428	VirSorter
Bacilli_gi_511748055	1256230	26200428	VirSorter
Bacilli_gi_511748065	1256230	26200428	VirSorter
Bacilli_gi_511748074	1256230	26200428	VirSorter
Bacilli_gi_365854193	797515	26200428	VirSorter
Bacilli_gi_365854313	797515	26200428	VirSorter
Bacilli_gi_365854317	797515	26200428	VirSorter
Bacilli_gi_544949633	1385855	26200428	VirSorter
Bacilli_gi_566131514	1382366	26200428	VirSorter
Bacilli_gi_566131765_19584_59097	1382366	26200428	VirSorter
Bacilli_gi_513803224	1328309	26200428	VirSorter
Bacilli_gi_513804293	1328309	26200428	VirSorter
Bacilli_gi_513804419	1328309	26200428	VirSorter
Bacilli_gi_254555169_1024403_1064133	644042	26200428	VirSorter
Bacilli_gi_470935649	1284223	26200428	VirSorter
Bacilli_gi_550697070	1350466	26200428	VirSorter
Bacilli_gi_251833322	525341	26200428	VirSorter
Bacilli_gi_512594165	1340495	26200428	VirSorter
Bacilli_gi_485035154	863368	26200428	VirSorter
Bacilli_gi_485035020	863369	26200428	VirSorter
Bacilli_gi_251833402_71867_102264	585517	26200428	VirSorter
Bacilli_gi_251833405	585517	26200428	VirSorter
Bacilli_gi_325681573	548485	26200428	VirSorter
Bacilli_gi_575529750	1381116	26200428	VirSorter
Bacilli_gi_423079685	1002365	26200428	VirSorter
Bacilli_gi_199598923	486408	26200428	VirSorter
Bacilli_gi_242364322_195_41921	525361	26200428	VirSorter
Bacilli_gi_418072737	880592	26200428	VirSorter
Bacilli_gi_418072794	880592	26200428	VirSorter
Bacilli_gi_323649861_519095_555231	525362	26200428	VirSorter
Bacilli_gi_417972469_10649_37669	525362	26200428	VirSorter
Bacilli_gi_417973945_7683_39121	525362	26200428	VirSorter
Bacilli_gi_547875108_7076_20994	1263085	26200428	VirSorter
Bacilli_gi_429204493	1227363	26200428	VirSorter
Bacilli_gi_301299418	768728	26200428	VirSorter
Bacilli_gi_301299539	768728	26200428	VirSorter
Bacilli_gi_301300595	768728	26200428	VirSorter
Bacilli_gi_301300708	768728	26200428	VirSorter
Bacilli_gi_548585805	1231336	26200428	VirSorter
Bacilli_gi_548586763	1231336	26200428	VirSorter
Bacilli_gi_548587139	1231336	26200428	VirSorter
Bacilli_gi_365822010	1423807	26200428	VirSorter
Bacilli_gi_251833060	1423814	26200428	VirSorter
Bacilli_gi_365822285	1423816	26200428	VirSorter
Bacilli_gi_485065228_0_16087	998087	26200428	VirSorter
Bacilli_gi_485065280_0_31990	913847	26200428	VirSorter
Bacilli_gi_421766543	1231377	26200428	VirSorter
Bacilli_gi_421767366	1231377	26200428	VirSorter
Bacilli_gi_421767858	1231377	26200428	VirSorter
Bacilli_gi_483257455	1229517	26200428	VirSorter
Bacilli_gi_484970357	1091039	26200428	VirSorter
Bacilli_gi_484970370	1091039	26200428	VirSorter
Bacilli_gi_484970437	1091039	26200428	VirSorter
Bacilli_gi_484970147	1091040	26200428	VirSorter
Bacilli_gi_485066273_238_40694	1017266	26200428	VirSorter
Bacilli_gi_485066299	1017266	26200428	VirSorter
Bacilli_gi_385836969_622724_662135	1104322	26200428	VirSorter
Bacilli_gi_125622882_779007_819130	416870	26200428	VirSorter
Bacilli_gi_389853198_779839_819962	746361	26200428	VirSorter
Bacilli_gi_116510843_1036732_1072360	272622	26200428	VirSorter
Bacilli_gi_544736131	1234871	26200428	VirSorter
Bacilli_gi_544736228	1234871	26200428	VirSorter
Bacilli_gi_544737280	1234871	26200428	VirSorter
Bacilli_gi_544798797	1234873	26200428	VirSorter
Bacilli_gi_544794562	1234875	26200428	VirSorter
Bacilli_gi_544794576	1234875	26200428	VirSorter
Bacilli_gi_544794579	1234875	26200428	VirSorter
Bacilli_gi_544789347	1234877	26200428	VirSorter
Bacilli_gi_544790306	1234877	26200428	VirSorter
Bacilli_gi_544790345	1234877	26200428	VirSorter
Bacilli_gi_544790728_13659_39639	1234877	26200428	VirSorter
Bacilli_gi_556501617	1408260	26200428	VirSorter
Bacilli_gi_556501634	1408260	26200428	VirSorter
Bacilli_gi_556501639	1408260	26200428	VirSorter
Bacilli_gi_544798983_62258_92912	1234601	26200428	VirSorter
Bacilli_gi_544795903	1283280	26200428	VirSorter
Bacilli_gi_544796374	1283280	26200428	VirSorter
Bacilli_gi_418037156	1042402	26200428	VirSorter
Bacilli_gi_418038308	1042402	26200428	VirSorter
Bacilli_gi_418038770	1042402	26200428	VirSorter
Bacilli_gi_554764098_22736_94690	1390360	26200428	VirSorter
Bacilli_gi_554764220	1390360	26200428	VirSorter
Bacilli_gi_554764460	1390360	26200428	VirSorter
Bacilli_gi_554764669_0_32411	1390360	26200428	VirSorter
Bacilli_gi_554764690	1390360	26200428	VirSorter
Bacilli_gi_15671982_1414087_1456974	272623	26200428	VirSorter
Bacilli_gi_15671982_450396_517339	272623	26200428	VirSorter
Bacilli_gi_459284225_1720262_1756205	1046624	26200428	VirSorter
Bacilli_gi_554463091_1712679_1752535	1399116	26200428	VirSorter
Bacilli_gi_554463091_2339878_2374886	1399116	26200428	VirSorter
Bacilli_gi_411107839	1215915	26200428	VirSorter
GOV_bin_6264_contig-100_0	999552	27654921	blastn
GOV_bin_6264_contig-100_1	999552	27654921	blastn
Cyanobacteria_gi_553737699	1385935	26200428	VirSorter
Cyanobacteria_gi_553739909	1385935	26200428	VirSorter
Cyanobacteria_gi_427415018	102129	26200428	VirSorter
GOV_bin_131_contig-100_3	102129	27654921	blastn
GOV_bin_1507_contig-100_0	102129	27654921	blastn
GOV_bin_2477_contig-100_7	102129	27654921	blastn
GOV_bin_248_contig-100_5	102129	27654921	blastn
GOV_bin_5554_contig-100_2	102129	27654921	blastn
Tp1_125_SUR_0-0d2_C3583249_1	102129	27654921	blastn
Tp1_34_SUR_0-0d2_scaffold28137_1	102129	27654921	blastn
Spirochaetia_gi_537808464	1049759	26200428	VirSorter
Spirochaetia_gi_483581511	1049773	26200428	VirSorter
Spirochaetia_gi_470038799	1192864	26200428	VirSorter
Spirochaetia_gi_470057205	1192866	26200428	VirSorter
Spirochaetia_gi_421100964	1193010	26200428	VirSorter
Spirochaetia_gi_477572989	1085541	26200428	VirSorter
Spirochaetia_gi_477576147	1085541	26200428	VirSorter
Spirochaetia_gi_452712343	1049801	26200428	VirSorter
Spirochaetia_gi_452712070	1049802	26200428	VirSorter
Spirochaetia_gi_470010710	1085538	26200428	VirSorter
Spirochaetia_gi_470014903	1085538	26200428	VirSorter
Spirochaetia_gi_452713792	1049803	26200428	VirSorter
Spirochaetia_gi_452713479	1049805	26200428	VirSorter
Spirochaetia_gi_452719071	1049807	26200428	VirSorter
Spirochaetia_gi_452719074	1049807	26200428	VirSorter
Spirochaetia_gi_452719423_4196_47267	1049807	26200428	VirSorter
Spirochaetia_gi_452719437	1049807	26200428	VirSorter
Spirochaetia_gi_452694705	996809	26200428	VirSorter
Spirochaetia_gi_469897885	1049904	26200428	VirSorter
Spirochaetia_gi_452713167	1049913	26200428	VirSorter
Spirochaetia_gi_469868102	1049920	26200428	VirSorter
Spirochaetia_gi_452719472_3111_58974	1049921	26200428	VirSorter
Spirochaetia_gi_452719610_4196_47267	1049921	26200428	VirSorter
